created_at,entry_id,temperature,humidity,moisture,field4
2020-09-11 01:19:19 WIB,4159,26.2,93.2,118,1838.53
2020-09-11 01:19:35 WIB,4160,26.2,93.1,124,1838.84
2020-09-11 01:19:52 WIB,4161,26.2,93.2,138,1840.47
2020-09-11 01:20:08 WIB,4162,26.2,93.2,130,1840.79
2020-09-11 01:20:24 WIB,4163,26.2,93.2,127,1841.11
2020-09-11 01:20:40 WIB,4164,26.2,93.2,145,1842.42
2020-09-11 01:20:57 WIB,4165,26.2,93.2,139,1841.21
2020-09-11 01:21:13 WIB,4166,26.2,93.2,127,1842.53
2020-09-11 01:21:29 WIB,4167,26.2,93.2,141,1844.68
2020-09-11 01:21:46 WIB,4168,26.2,93.2,115,1846.37
2020-09-11 01:22:02 WIB,4169,26.2,93.2,112,1848.89
2020-09-11 01:22:19 WIB,4170,26.2,93.3,141,1848.84
2020-09-11 01:22:35 WIB,4171,26.2,93.2,147,1843.26
2020-09-11 01:22:51 WIB,4172,26.2,93.3,135,1841
2020-09-11 01:23:09 WIB,4173,26.2,93.4,124,1840
2020-09-11 01:23:25 WIB,4174,26.2,93.3,141,1839.79
2020-09-11 01:23:41 WIB,4175,26.2,93.3,137,1843.68
2020-09-11 01:23:58 WIB,4176,26.1,93.8,134,1848.05
2020-09-11 01:24:14 WIB,4177,26.2,93.3,140,1848.74
2020-09-11 01:24:30 WIB,4178,26.2,93.3,135,1845.68
2020-09-11 01:24:46 WIB,4179,26.1,93.2,131,1845.95
2020-09-11 01:25:03 WIB,4180,26.1,93.2,138,1844.11
2020-09-11 01:25:19 WIB,4181,26.2,93.3,153,1841.84
2020-09-11 01:25:36 WIB,4182,26.2,93.3,148,1842.21
2020-09-11 01:25:52 WIB,4183,26.2,93.3,106,1838.21
2020-09-11 01:26:08 WIB,4184,26.2,93.8,141,1838.42
2020-09-11 01:26:25 WIB,4185,26.1,93.3,118,1838.16
2020-09-11 01:26:41 WIB,4186, NAN, NAN,150,1834.37
2020-09-11 01:26:57 WIB,4187,26.1,93.3,137,1835.32
2020-09-11 01:27:13 WIB,4188,26.2,93.3,151,1835.47
2020-09-11 01:27:30 WIB,4189,26.1,93.3,130,1838.63
2020-09-11 01:27:46 WIB,4190,26.1,93.2,145,1839.84
2020-09-11 01:28:02 WIB,4191,26.1,93.2,132,1836.37
2020-09-11 01:28:18 WIB,4192, NAN, NAN,145,1835.05
2020-09-11 01:28:34 WIB,4193,26.1,93.6,120,1834.47
2020-09-11 01:28:51 WIB,4194,26.1,93.7,138,1836.16
2020-09-11 01:29:07 WIB,4195,26.1,93.3,135,1836.11
2020-09-11 01:29:23 WIB,4196,26.1,93.3,149,1838.05
2020-09-11 01:29:39 WIB,4197,26.1,93.2,127,1838.84
2020-09-11 01:29:55 WIB,4198,26.1,93.2,139,1836
2020-09-11 01:30:11 WIB,4199,26.1,93.2,140,1836.47
2020-09-11 01:30:27 WIB,4200,26.1,93.3,121,1839.63
2020-09-11 01:30:44 WIB,4201,26.1,93.3,125,1840.16
2020-09-11 01:31:00 WIB,4202, NAN, NAN,125,1839.42
2020-09-11 01:31:17 WIB,4203,26.1,93.3,127,1840.63
2020-09-11 01:31:33 WIB,4204, NAN, NAN,136,1837.68
2020-09-11 01:31:50 WIB,4205,26.1,93.4,142,1838.95
2020-09-11 01:32:06 WIB,4206,26.1,93.4,128,1840.84
2020-09-11 01:32:22 WIB,4207,26.1,93.3,115,1837.89
2020-09-11 01:32:38 WIB,4208,26.1,93.4,145,1839.16
2020-09-11 01:32:55 WIB,4209,26.1,93.4,143,1843.05
2020-09-11 01:33:11 WIB,4210,26.1,93.4,122,1845.21
2020-09-11 01:33:27 WIB,4211,26.1,93.4,145,1846.42
2020-09-11 01:33:43 WIB,4212,26.1,93.4,142,1843.11
2020-09-11 01:34:00 WIB,4213,26,93.4,134,1839.42
2020-09-11 01:34:15 WIB,4214,26,93.4,138,1838.32
2020-09-11 01:34:32 WIB,4215,26,93.8,135,1843.53
2020-09-11 01:34:48 WIB,4216,26.1,93.4,137,1843
2020-09-11 01:35:04 WIB,4217,26,93.3,132,1839.42
2020-09-11 01:35:20 WIB,4218,26.1,93.4,131,1835.95
2020-09-11 01:35:37 WIB,4219,26,93.8,147,1835.74
2020-09-11 01:35:53 WIB,4220,26,93.4,132,1837.84
2020-09-11 01:36:09 WIB,4221,26,93.4,141,1843.16
2020-09-11 01:36:25 WIB,4222,26,93.4,145,1845.37
2020-09-11 01:36:41 WIB,4223,26,93.4,138,1846.37
2020-09-11 01:36:57 WIB,4224,26,93.4,142,1845.74
2020-09-11 01:37:14 WIB,4225,26,93.9,143,1844
2020-09-11 01:37:30 WIB,4226,26,93.4,140,1842.74
2020-09-11 01:37:46 WIB,4227,26,93.4,121,1839.84
2020-09-11 01:38:02 WIB,4228,26,93.3,137,1836.42
2020-09-11 01:38:18 WIB,4229,26,93.4,135,1833.37
2020-09-11 01:38:34 WIB,4230,26,93.4,153,1835.63
2020-09-11 01:38:51 WIB,4231,26,93.4,130,1837.42
2020-09-11 01:39:07 WIB,4232,26,93.4,141,1841
2020-09-11 01:39:23 WIB,4233,26,93.3,138,1840.79
2020-09-11 01:39:39 WIB,4234,26,93.3,145,1842.47
2020-09-11 01:39:56 WIB,4235,26,93.3,134,1844.68
2020-09-11 01:40:12 WIB,4236,26,93.3,141,1843.37
2020-09-11 01:40:28 WIB,4237,26,93.3,145,1840.79
2020-09-11 01:40:44 WIB,4238,26,93.3,136,1841.32
2020-09-11 01:41:00 WIB,4239,26,93.4,147,1842.21
2020-09-11 01:41:16 WIB,4240,26,93.4,140,1840.11
2020-09-11 01:41:33 WIB,4241,26,93.4,149,1840.58
2020-09-11 01:41:49 WIB,4242,26,93.4,131,1838.53
2020-09-11 01:42:05 WIB,4243,26,93.4,157,1836.68
2020-09-11 01:42:21 WIB,4244,26,93.5,128,1838.95
2020-09-11 01:42:38 WIB,4245,26,93.4,137,1840.42
2020-09-11 01:42:54 WIB,4246, NAN, NAN,143,1838.79
2020-09-11 01:43:10 WIB,4247,26,93.5,142,1839.37
2020-09-11 01:43:26 WIB,4248,26,93.5,125,1843.47
2020-09-11 01:43:42 WIB,4249,26,93.5,132,1844.11
2020-09-11 01:43:58 WIB,4250,25.9,93.4,120,1843.47
2020-09-11 01:44:14 WIB,4251,26,93.9,140,1840.58
2020-09-11 01:44:31 WIB,4252,25.9,93.4,136,1839.58
2020-09-11 01:44:47 WIB,4253,25.9,93.4,130,1838.53
2020-09-11 01:45:03 WIB,4254,25.9,93.4,122,1842.74
2020-09-11 01:45:20 WIB,4255,25.9,93.4,135,1845
2020-09-11 01:45:36 WIB,4256,26,93.5,132,1847.84
2020-09-11 01:45:52 WIB,4257,26,93.5,145,1848.79
2020-09-11 01:46:09 WIB,4258,25.9,93.5,114,1846.11
2020-09-11 01:46:24 WIB,4259,25.9,93.5,157,1845.37
2020-09-11 01:46:40 WIB,4260,25.9,93.9,132,1843.89
2020-09-11 01:46:57 WIB,4261,25.9,94,131,1843.11
2020-09-11 01:47:13 WIB,4262,25.9,93.5,148,1847.74
2020-09-11 01:47:29 WIB,4263,25.9,93.5,117,1850.84
2020-09-11 01:47:45 WIB,4264,25.9,93.4,134,1849.63
2020-09-11 01:48:02 WIB,4265,25.9,93.5,131,1848.79
2020-09-11 01:48:18 WIB,4266,25.9,93.5,134,1848.68
2020-09-11 01:48:34 WIB,4267,25.9,93.5,125,1843.63
2020-09-11 01:48:50 WIB,4268,25.9,93.5,158,1840.95
2020-09-11 01:49:07 WIB,4269,25.9,93.5,125,1841.47
2020-09-11 01:49:23 WIB,4270,25.9,93.5,131,1842.63
2020-09-11 01:49:39 WIB,4271,25.9,93.5,132,1843.74
2020-09-11 01:49:55 WIB,4272,25.9,93.5,120,1847.21
2020-09-11 01:50:11 WIB,4273,25.9,93.5,112,1846.74
2020-09-11 01:50:27 WIB,4274,25.9,93.5,146,1845.42
2020-09-11 01:50:43 WIB,4275,25.9,93.9,144,1845.11
2020-09-11 01:51:00 WIB,4276,25.9,93.5,135,1846.05
2020-09-11 01:51:16 WIB,4277,25.9,93.5,127,1846.53
2020-09-11 01:51:32 WIB,4278,25.9,93.9,135,1844.58
2020-09-11 01:51:48 WIB,4279,25.9,93.4,127,1844.42
2020-09-11 01:52:04 WIB,4280,25.9,93.5,140,1844.95
2020-09-11 01:52:21 WIB,4281,25.9,93.5,154,1844.89
2020-09-11 01:52:37 WIB,4282, NAN, NAN,140,1843.84
2020-09-11 01:52:53 WIB,4283,25.9,93.5,140,1842
2020-09-11 01:53:09 WIB,4284,25.9,93.5,142,1841.95
2020-09-11 01:53:25 WIB,4285,25.9,93.5,140,1841.58
2020-09-11 01:53:42 WIB,4286, NAN, NAN,127,1844.84
2020-09-11 01:53:58 WIB,4287,25.9,93.9,128,1849.68
2020-09-11 01:54:14 WIB,4288,25.9,93.5,131,1848.05
2020-09-11 01:54:30 WIB,4289,25.9,93.5,147,1847.89
2020-09-11 01:54:47 WIB,4290, NAN, NAN,155,1847
2020-09-11 01:55:03 WIB,4291,25.9,93.6,137,1846.16
2020-09-11 01:55:19 WIB,4292,25.9,93.6,138,1845.11
2020-09-11 01:55:35 WIB,4293,25.8,93.5,132,1843.68
2020-09-11 01:55:51 WIB,4294,25.9,93.6,131,1843.79
2020-09-11 01:56:08 WIB,4295,25.9,93.6,145,1844.68
2020-09-11 01:56:24 WIB,4296,25.9,93.6,141,1848.95
2020-09-11 01:56:41 WIB,4297,25.8,93.6,144,1846.95
2020-09-11 01:56:57 WIB,4298,25.8,93.6,148,1846.32
2020-09-11 01:57:13 WIB,4299,25.8,93.6,145,1847.58
2020-09-11 01:57:29 WIB,4300,25.9,93.6,131,1849.47
2020-09-11 01:57:45 WIB,4301,25.8,93.6,154,1851.16
2020-09-11 01:58:01 WIB,4302,25.8,93.6,130,1847.84
2020-09-11 01:58:18 WIB,4303,25.8,93.6,155,1846.16
2020-09-11 01:58:34 WIB,4304, NAN, NAN,115,1845.11
2020-09-11 01:58:50 WIB,4305,25.8,93.6,153,1846.68
2020-09-11 01:59:06 WIB,4306,25.9,93.6,111,1848.42
2020-09-11 01:59:23 WIB,4307,25.8,93.6,135,1845.37
2020-09-11 01:59:39 WIB,4308,25.8,93.6,128,1844.05
2020-09-11 01:59:55 WIB,4309,25.8,93.5,135,1843.42
2020-09-11 02:00:12 WIB,4310,25.8,93.6,155,1845.89
2020-09-11 02:00:28 WIB,4311,25.8,93.5,147,1849.26
2020-09-11 02:00:44 WIB,4312,25.8,93.5,144,1851.47
2020-09-11 02:01:00 WIB,4313,25.8,93.5,137,1854
2020-09-11 02:01:16 WIB,4314,25.8,93.5,140,1857.37
2020-09-11 02:01:33 WIB,4315,25.8,94,135,1858.37
2020-09-11 02:01:49 WIB,4316,25.8,93.5,135,1854.21
2020-09-11 02:02:06 WIB,4317,25.8,93.6,132,1853.63
2020-09-11 02:02:22 WIB,4318,25.8,93.6,132,1852
2020-09-11 02:02:38 WIB,4319,25.8,93.6,137,1850.16
2020-09-11 02:02:55 WIB,4320,25.8,93.5,120,1850.37
2020-09-11 02:03:11 WIB,4321,25.8,93.5,127,1850.37
2020-09-11 02:03:44 WIB,4322, NAN, NAN,144,1847.47
2020-09-11 02:04:00 WIB,4323,25.8,93.5,134,1843.53
2020-09-11 02:04:16 WIB,4324,25.8,93.5,141,1845.53
2020-09-11 02:04:32 WIB,4325,25.8,93.5,115,1847.84
2020-09-11 02:04:48 WIB,4326,25.8,93.5,131,1846.63
2020-09-11 02:05:05 WIB,4327,25.8,93.5,145,1849.32
2020-09-11 02:05:21 WIB,4328,25.8,93.5,130,1851.16
2020-09-11 02:05:37 WIB,4329,25.8,94,139,1851.68
2020-09-11 02:05:53 WIB,4330,25.8,93.5,144,1849.16
2020-09-11 02:06:09 WIB,4331,25.8,93.5,140,1849.16
2020-09-11 02:06:25 WIB,4332,25.8,93.6,142,1848.68
2020-09-11 02:06:41 WIB,4333,25.8,93.5,147,1848.79
2020-09-11 02:06:57 WIB,4334,25.8,93.5,127,1846.32
2020-09-11 02:07:14 WIB,4335, NAN, NAN,140,1848.79
2020-09-11 02:07:30 WIB,4336,25.8,93.6,120,1849.74
2020-09-11 02:07:46 WIB,4337,25.8,93.5,141,1852.63
2020-09-11 02:08:02 WIB,4338,25.7,93.5,127,1854.53
2020-09-11 02:08:19 WIB,4339,25.8,93.6,148,1857.68
2020-09-11 02:08:36 WIB,4340,25.7,93.6,147,1859.05
2020-09-11 02:08:52 WIB,4341,25.7,93.5,133,1855.32
2020-09-11 02:09:08 WIB,4342,25.7,93.5,138,1852.47
2020-09-11 02:09:24 WIB,4343,25.7,93.5,113,1850.16
2020-09-11 02:09:40 WIB,4344,25.7,93.5,131,1850.21
2020-09-11 02:09:56 WIB,4345,25.7,93.5,144,1851.42
2020-09-11 02:10:13 WIB,4346,25.7,93.5,137,1853.37
2020-09-11 02:10:29 WIB,4347,25.7,93.4,151,1857.05
2020-09-11 02:10:45 WIB,4348,25.7,93.4,137,1858.21
2020-09-11 02:11:01 WIB,4349,25.7,93.4,127,1857.21
2020-09-11 02:11:17 WIB,4350,25.7,93.5,122,1856.68
2020-09-11 02:11:33 WIB,4351,25.7,93.9,142,1854.47
2020-09-11 02:11:50 WIB,4352,25.7,93.5,145,1855.21
2020-09-11 02:12:06 WIB,4353, NAN, NAN,130,1855.05
2020-09-11 02:12:22 WIB,4354,25.7,93.5,158,1856.11
2020-09-11 02:12:39 WIB,4355,25.7,93.5,135,1855.84
2020-09-11 02:12:55 WIB,4356, NAN, NAN,116,1855.84
2020-09-11 02:13:11 WIB,4357,25.7,93.5,140,1855.95
2020-09-11 02:13:27 WIB,4358,25.7,94,138,1854.63
2020-09-11 02:13:43 WIB,4359,25.6,93.9,132,1854.05
2020-09-11 02:14:00 WIB,4360, NAN, NAN,144,1854.53
2020-09-11 02:14:16 WIB,4361,25.7,93.5,124,1854.11
2020-09-11 02:14:32 WIB,4362,25.7,93.5,152,1851.47
2020-09-11 02:14:48 WIB,4363,25.7,94,142,1849.79
2020-09-11 02:15:04 WIB,4364,25.7,94,128,1853.47
2020-09-11 02:15:21 WIB,4365,25.7,93.5,132,1856.74
2020-09-11 02:15:37 WIB,4366,25.7,93.6,125,1856
2020-09-11 02:15:53 WIB,4367,25.6,93.5,107,1854.37
2020-09-11 02:16:10 WIB,4368,25.7,93.5,133,1854.47
2020-09-11 02:16:26 WIB,4369,25.7,93.6,136,1856.79
2020-09-11 02:16:42 WIB,4370,25.6,94,123,1860.58
2020-09-11 02:16:58 WIB,4371,25.7,93.5,128,1861.95
2020-09-11 02:17:15 WIB,4372,25.7,93.5,134,1859.37
2020-09-11 02:17:31 WIB,4373,25.6,93.5,142,1857.11
2020-09-11 02:17:47 WIB,4374,25.7,93.5,141,1854
2020-09-11 02:18:04 WIB,4375,25.6,93.9,143,1854.74
2020-09-11 02:18:21 WIB,4376,25.7,93.9,136,1857.47
2020-09-11 02:18:37 WIB,4377,25.6,93.4,122,1855.84
2020-09-11 02:18:53 WIB,4378,25.6,93.5,147,1853
2020-09-11 02:19:09 WIB,4379,25.6,94,140,1853.84
2020-09-11 02:19:25 WIB,4380,25.6,93.5,126,1855.05
2020-09-11 02:19:42 WIB,4381,25.6,93.4,133,1853.32
2020-09-11 02:19:58 WIB,4382,25.6,93.4,131,1852.95
2020-09-11 02:20:14 WIB,4383,25.6,93.4,151,1856.53
2020-09-11 02:20:30 WIB,4384,25.6,93.4,140,1857.89
2020-09-11 02:20:46 WIB,4385,25.6,93.5,136,1858
2020-09-11 02:21:03 WIB,4386,25.6,93.4,144,1855.84
2020-09-11 02:21:19 WIB,4387,25.6,93.4,136,1856.26
2020-09-11 02:21:35 WIB,4388,25.6,93.5,144,1856.37
2020-09-11 02:21:51 WIB,4389,25.6,93.5,135,1855
2020-09-11 02:22:07 WIB,4390,25.6,93.5,118,1856.58
2020-09-11 02:22:24 WIB,4391,25.6,93.5,136,1859.11
2020-09-11 02:22:40 WIB,4392,25.6,93.5,142,1860.58
2020-09-11 02:22:56 WIB,4393,25.6,94,130,1861.74
2020-09-11 02:23:12 WIB,4394,25.6,93.5,128,1859.84
2020-09-11 02:23:28 WIB,4395,25.6,93.5,132,1857.05
2020-09-11 02:23:44 WIB,4396,25.6,93.6,115,1855.26
2020-09-11 02:24:01 WIB,4397,25.6,93.6,148,1851
2020-09-11 02:24:17 WIB,4398,25.6,93.6,134,1850.95
2020-09-11 02:24:33 WIB,4399,25.6,93.5,134,1851.16
2020-09-11 02:24:50 WIB,4400,25.6,93.6,131,1854.95
2020-09-11 02:25:06 WIB,4401,25.6,93.6,138,1858.42
2020-09-11 02:25:22 WIB,4402,25.6,93.5,142,1856.37
2020-09-11 02:25:38 WIB,4403,25.6,93.5,148,1857.95
2020-09-11 02:25:55 WIB,4404,25.6,93.5,109,1861.11
2020-09-11 02:26:11 WIB,4405,25.6,93.4,137,1858.74
2020-09-11 02:26:27 WIB,4406,25.6,93.5,125,1857.74
2020-09-11 02:26:43 WIB,4407,25.6,93.5,132,1856.42
2020-09-11 02:27:00 WIB,4408,25.6,93.5,129,1857.32
2020-09-11 02:27:16 WIB,4409,25.6,93.6,132,1858.47
2020-09-11 02:27:32 WIB,4410,25.6,93.6,140,1857.79
2020-09-11 02:27:48 WIB,4411,25.6,93.5,141,1860.58
2020-09-11 02:28:04 WIB,4412,25.6,93.5,153,1862.95
2020-09-11 02:28:20 WIB,4413,25.6,93.5,155,1863.95
2020-09-11 02:28:37 WIB,4414,25.6,94,147,1864.63
2020-09-11 02:28:53 WIB,4415,25.6,93.5,141,1862.95
2020-09-11 02:29:09 WIB,4416,25.6,93.5,130,1860.74
2020-09-11 02:29:25 WIB,4417,25.6,93.5,134,1860.74
2020-09-11 02:29:41 WIB,4418,25.6,93.5,130,1861.16
2020-09-11 02:29:57 WIB,4419,25.6,94,158,1859.58
2020-09-11 02:30:14 WIB,4420, NAN, NAN,118,1859.58
2020-09-11 02:30:30 WIB,4421,25.6,93.5,137,1862.37
2020-09-11 02:30:46 WIB,4422,25.6,94,152,1863.95
2020-09-11 02:31:03 WIB,4423,25.6,93.5,130,1864.47
2020-09-11 02:31:19 WIB,4424,25.6,93.5,146,1867.95
2020-09-11 02:31:35 WIB,4425,25.6,93.4,114,1867.74
2020-09-11 02:31:52 WIB,4426,25.6,93.4,148,1866.58
2020-09-11 02:32:08 WIB,4427,25.6,93.5,134,1864.74
2020-09-11 02:32:24 WIB,4428,25.6,93.5,146,1863
2020-09-11 02:32:40 WIB,4429,25.6,93.6,135,1860.32
2020-09-11 02:32:56 WIB,4430,25.6,93.6,148,1856.53
2020-09-11 02:33:13 WIB,4431,25.6,93.6,141,1853.42
2020-09-11 02:33:29 WIB,4432,25.6,93.6,144,1854.32
2020-09-11 02:33:45 WIB,4433,25.6,93.6,130,1859.37
2020-09-11 02:34:01 WIB,4434,25.6,93.6,148,1860.26
2020-09-11 02:34:18 WIB,4435,25.6,93.6,132,1859.26
2020-09-11 02:34:35 WIB,4436,25.6,93.7,153,1859.58
2020-09-11 02:34:52 WIB,4437,25.6,93.7,134,1856.42
2020-09-11 02:35:08 WIB,4438,25.5,93.6,132,1854.42
2020-09-11 02:35:24 WIB,4439,25.6,93.7,145,1854.63
2020-09-11 02:35:41 WIB,4440,25.6,93.7,146,1854.05
2020-09-11 02:35:57 WIB,4441,25.6,93.8,153,1854.58
2020-09-11 02:36:13 WIB,4442,25.6,93.8,130,1853
2020-09-11 02:36:29 WIB,4443,25.6,94.2,126,1853.58
2020-09-11 02:36:45 WIB,4444,25.6,93.8,136,1856.32
2020-09-11 02:37:01 WIB,4445,25.6,93.8,132,1857.32
2020-09-11 02:37:18 WIB,4446, NAN, NAN,147,1858.11
2020-09-11 02:37:34 WIB,4447,25.6,93.8,142,1861.11
2020-09-11 02:37:50 WIB,4448,25.6,93.8,146,1861.05
2020-09-11 02:38:06 WIB,4449,25.6,93.8,157,1861.05
2020-09-11 02:38:22 WIB,4450,25.6,93.8,141,1861.05
2020-09-11 02:38:38 WIB,4451,25.6,93.8,120,1862.21
2020-09-11 02:38:55 WIB,4452,25.6,94.3,135,1862.26
2020-09-11 02:39:11 WIB,4453,25.6,93.8,139,1863.95
2020-09-11 02:39:27 WIB,4454,25.6,93.8,140,1864.68
2020-09-11 02:39:43 WIB,4455,25.6,93.8,142,1861.21
2020-09-11 02:40:00 WIB,4456,25.6,93.8,142,1859.21
2020-09-11 02:40:16 WIB,4457,25.6,93.8,145,1855.68
2020-09-11 02:40:32 WIB,4458,25.6,93.8,138,1856.58
2020-09-11 02:40:48 WIB,4459,25.6,93.8,150,1857.32
2020-09-11 02:41:04 WIB,4460,25.6,93.8,141,1854.58
2020-09-11 02:41:20 WIB,4461, NAN, NAN,144,1853.84
2020-09-11 02:41:37 WIB,4462,25.6,93.8,133,1854.79
2020-09-11 02:41:53 WIB,4463,25.6,93.8,142,1852.58
2020-09-11 02:42:09 WIB,4464,25.6,93.8,114,1853.16
2020-09-11 02:42:26 WIB,4465,25.6,93.8,152,1851.84
2020-09-11 02:42:42 WIB,4466,25.6,93.9,137,1851.84
2020-09-11 02:42:58 WIB,4467,25.6,93.9,132,1856.37
2020-09-11 02:43:14 WIB,4468,25.6,94.3,124,1858.47
2020-09-11 02:43:30 WIB,4469,25.6,93.8,140,1855.37
2020-09-11 02:43:46 WIB,4470,25.6,93.8,147,1853.47
2020-09-11 02:44:02 WIB,4471,25.6,94.3,144,1852.79
2020-09-11 02:44:19 WIB,4472,25.6,93.8,145,1852.84
2020-09-11 02:44:35 WIB,4473,25.6,93.8,136,1853.26
2020-09-11 02:44:51 WIB,4474,25.6,93.8,138,1853.89
2020-09-11 02:45:07 WIB,4475,25.6,93.8,125,1853.11
2020-09-11 02:45:24 WIB,4476,25.6,93.8,132,1852.79
2020-09-11 02:45:40 WIB,4477,25.6,93.8,128,1853.21
2020-09-11 02:45:56 WIB,4478,25.5,93.8,147,1855.79
2020-09-11 02:46:12 WIB,4479,25.6,93.9,152,1853.53
2020-09-11 02:46:28 WIB,4480,25.6,93.9,140,1854.58
2020-09-11 02:46:44 WIB,4481,25.6,93.9,148,1857.21
2020-09-11 02:47:00 WIB,4482,25.6,93.9,132,1859.42
2020-09-11 02:47:16 WIB,4483,25.6,93.9,118,1859.63
2020-09-11 02:47:33 WIB,4484,25.6,93.8,132,1857.74
2020-09-11 02:47:49 WIB,4485,25.6,93.8,142,1855.95
2020-09-11 02:48:05 WIB,4486,25.6,93.9,147,1852.58
2020-09-11 02:48:21 WIB,4487,25.6,94.3,131,1850.84
2020-09-11 02:48:38 WIB,4488,25.6,93.9,126,1851.63
2020-09-11 02:48:54 WIB,4489,25.5,93.9,126,1852.79
2020-09-11 02:49:10 WIB,4490,25.6,93.9,138,1849.68
2020-09-11 02:49:26 WIB,4491,25.5,93.9,154,1849.21
2020-09-11 02:49:43 WIB,4492,25.5,93.9,133,1848.16
2020-09-11 02:49:59 WIB,4493,25.5,93.9,149,1847.26
2020-09-11 02:50:15 WIB,4494,25.5,93.9,143,1848.68
2020-09-11 02:50:31 WIB,4495,25.5,93.9,141,1850.11
2020-09-11 02:50:47 WIB,4496,25.5,93.9,144,1848.95
2020-09-11 02:51:04 WIB,4497,25.5,93.9,128,1849.84
2020-09-11 02:51:20 WIB,4498,25.5,94,157,1849.16
2020-09-11 02:51:36 WIB,4499,25.5,94,150,1849.37
2020-09-11 02:51:53 WIB,4500,25.5,94,119,1850.79
2020-09-11 02:52:09 WIB,4501,25.5,94,155,1850.37
2020-09-11 02:52:25 WIB,4502,25.5,94,126,1851.79
2020-09-11 02:52:41 WIB,4503,25.5,94.5,158,1852.95
2020-09-11 02:52:57 WIB,4504,25.5,94,130,1854.58
2020-09-11 02:53:14 WIB,4505,25.5,94,131,1854
2020-09-11 02:53:30 WIB,4506,25.5,94,148,1852.42
2020-09-11 02:53:46 WIB,4507,25.5,94.1,138,1852.63
2020-09-11 02:54:02 WIB,4508,25.5,94.1,134,1855.11
2020-09-11 02:54:18 WIB,4509,25.5,94.1,124,1856.21
2020-09-11 02:54:34 WIB,4510,25.5,94.1,125,1853.26
2020-09-11 02:54:51 WIB,4511,25.5,94.1,147,1853.53
2020-09-11 02:55:07 WIB,4512,25.5,94.1,141,1852.21
2020-09-11 02:55:24 WIB,4513,25.5,94.1,133,1850.11
2020-09-11 02:55:40 WIB,4514,25.5,94.1,142,1851.32
2020-09-11 02:55:56 WIB,4515,25.5,94.1,135,1850.16
2020-09-11 02:56:12 WIB,4516,25.5,94.1,129,1851.21
2020-09-11 02:56:28 WIB,4517,25.6,94.1,138,1854
2020-09-11 02:56:45 WIB,4518, NAN, NAN,154,1856.32
2020-09-11 02:57:01 WIB,4519,25.5,94,118,1853.58
2020-09-11 02:57:18 WIB,4520,25.5,93.9,141,1853.47
2020-09-11 02:57:34 WIB,4521,25.5,94,155,1854.84
2020-09-11 02:57:50 WIB,4522,25.5,93.9,154,1852.26
2020-09-11 02:58:06 WIB,4523,25.5,93.9,141,1851.16
2020-09-11 02:58:22 WIB,4524,25.5,93.9,151,1851.68
2020-09-11 02:58:38 WIB,4525,25.5,94.4,144,1853.32
2020-09-11 02:58:55 WIB,4526,25.5,93.9,142,1854.16
2020-09-11 02:59:11 WIB,4527,25.6,93.9,131,1851.74
2020-09-11 02:59:28 WIB,4528, NAN, NAN,130,1851.95
2020-09-11 02:59:44 WIB,4529, NAN, NAN,145,1852
2020-09-11 03:00:00 WIB,4530,25.6,93.9,129,1850.53
2020-09-11 03:00:17 WIB,4531,25.5,93.8,138,1851.58
2020-09-11 03:00:33 WIB,4532,25.5,94.4,130,1852.42
2020-09-11 03:00:49 WIB,4533,25.5,93.9,128,1851.95
2020-09-11 03:01:05 WIB,4534,25.6,94.3,133,1850.68
2020-09-11 03:01:21 WIB,4535,25.5,93.8,130,1850.37
2020-09-11 03:01:38 WIB,4536,25.5,93.9,142,1849.84
2020-09-11 03:01:54 WIB,4537,25.5,93.8,141,1849.95
2020-09-11 03:02:10 WIB,4538,25.5,94.3,122,1852.79
2020-09-11 03:02:26 WIB,4539,25.5,93.9,137,1853.26
2020-09-11 03:02:42 WIB,4540,25.5,93.8,155,1853
2020-09-11 03:02:58 WIB,4541,25.5,93.8,139,1850.32
2020-09-11 03:03:14 WIB,4542,25.5,93.9,145,1849.84
2020-09-11 03:03:30 WIB,4543,25.5,93.9,139,1850.74
2020-09-11 03:03:47 WIB,4544,25.5,93.9,134,1850.26
2020-09-11 03:04:03 WIB,4545,25.5,93.9,142,1849.89
2020-09-11 03:04:19 WIB,4546,25.5,93.9,151,1851.37
2020-09-11 03:04:35 WIB,4547,25.5,93.9,146,1852.84
2020-09-11 03:04:51 WIB,4548,25.5,94.4,132,1854.32
2020-09-11 03:05:08 WIB,4549,25.5,93.9,136,1851.32
2020-09-11 03:05:24 WIB,4550,25.5,93.9,138,1854.63
2020-09-11 03:05:40 WIB,4551,25.5,93.9,137,1857.16
2020-09-11 03:05:56 WIB,4552,25.5,94.4,133,1857.95
2020-09-11 03:06:12 WIB,4553,25.5,93.9,144,1857.37
2020-09-11 03:06:28 WIB,4554,25.5,93.9,125,1861.05
2020-09-11 03:06:44 WIB,4555,25.5,93.9,112,1861.16
2020-09-11 03:07:01 WIB,4556,25.5,93.9,144,1860.74
2020-09-11 03:07:17 WIB,4557,25.5,93.9,142,1859.16
2020-09-11 03:07:33 WIB,4558,25.5,93.9,151,1857.16
2020-09-11 03:07:49 WIB,4559,25.5,93.9,140,1855.21
2020-09-11 03:08:06 WIB,4560,25.5,94,134,1853.11
2020-09-11 03:08:22 WIB,4561,25.5,94,142,1850.21
2020-09-11 03:08:38 WIB,4562,25.5,94,144,1847.42
